X.IncMSE,IncNodePurity,
study_type,-2.725147581,0.437488046
X.IncMSE,IncNodePurity,
pubyear,33.44327319,6.686182815
citationsyr,16.0466247,3.724808841
trophic_invader,14.17790568,2.29845208
sentiment,13.49385593,4.788057645
journal_category,12.65954377,2.442059233
habitat_type,9.366143182,1.612652962
impactfactor,9.121378024,3.660342733
FWS_NOAA,7.61799029,0.58286947
EPA_USDA_conserv,5.554816948,0.64862248
fund_NSF,5.269191044,0.595477392
yiabs,3.838802073,3.706260727
last_author_english,1.331293572,0.407905121
study_type,-4.150571471,0.424404591
X.IncMSE,IncNodePurity,
pubyear,36.51085285,6.874765189
citationsyr,16.63297983,3.774877216
sentiment,15.4268371,4.83759994
trophic_invader,13.35491823,2.478335028
journal_category,11.15459896,2.367425874
impactfactor,10.00160251,3.628469593
habitat_type,9.756430648,1.528795712
FWS_NOAA,9.314418991,0.546127562
EPA_USDA_conserv,5.324473563,0.636418023
fund_NSF,4.840552554,0.579581395
yiabs,3.152982375,3.589536125
last_author_english,1.838397174,0.371150349
study_type,-3.348051639,0.436448061
X.IncMSE,IncNodePurity,
pubyear,35.99928548,6.758340006
citationsyr,16.38327107,3.557438496
sentiment,14.9602864,5.189230764
trophic_invader,12.39172663,2.326936979
journal_category,11.95364143,2.432735234
habitat_type,11.04244889,1.577432365
FWS_NOAA,9.110673787,0.630776848
impactfactor,8.803865244,3.519484799
fund_NSF,4.810888885,0.591996852
yiabs,4.450414461,3.523611325
EPA_USDA_conserv,4.440966863,0.620598673
last_author_english,1.766563629,0.376513761
study_type,-3.322671593,0.40132821
X.IncMSE,IncNodePurity,
pubyear,34.39946938,6.489578667
citationsyr,15.58923962,3.912946531
trophic_invader,14.17669858,2.361026759
journal_category,14.16681429,2.453338395
sentiment,14.0105318,5.062447658
habitat_type,10.09364529,1.551524004
impactfactor,9.666401936,3.832223089
FWS_NOAA,7.375886967,0.528427469
fund_NSF,5.425295571,0.56903797
yiabs,4.852398121,3.499704164
EPA_USDA_conserv,4.571053862,0.596336913
last_author_english,2.024155528,0.375638236
study_type,-2.953394086,0.430158556
X.IncMSE,IncNodePurity,
